"gene_id","n_sets","set_members"
"LOC126282115",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126282155",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126282163",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126282165",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126282269",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_83"
"LOC126282305",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126282346",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126282352",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126282375",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126282419",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126282450",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126282455",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126282460",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126283788",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126283959",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126283972",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126283987",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126284016",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284038",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284041",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126284044",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284047",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284088",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126284095",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284107",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_83"
"LOC126284169",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284170",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284220",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284232",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284250",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284252",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284254",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126284272",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126284279",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284317",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126284326",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126284336",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284338",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284347",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126284350",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284378",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284387",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284425",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126284429",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284452",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284462",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284466",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284491",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126284543",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284552",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126284563",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284575",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284577",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126284582",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284630",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284639",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284645",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284688",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284736",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284748",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284753",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284756",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284765",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284771",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126284778",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284788",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284800",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284862",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284872",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284897",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126284963",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126285032",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126285050",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126285114",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126285233",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126285239",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126285290",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126285340",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126285344",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126285360",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126285375",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126285464",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126287492",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126288932",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126291091",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126291514",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126291650",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126291679",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126291694",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126291698",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126291728",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126291743",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126291749",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126291751",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126291782",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126291792",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126291795",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126291913",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126291919",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126291921",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126291991",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126292093",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126292108",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126292202",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126292235",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126292249",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126292252",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126292258",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126292282",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126292301",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126292302",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126292317",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33"
"LOC126292985",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293169",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126293269",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293270",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293282",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293305",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293389",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293425",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293472",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293505",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293537",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293539",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293546",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293587",3,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126293655",3,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126293680",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293698",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293741",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126293751",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126294954",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126294959",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126295079",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126295131",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
"LOC126295147",3,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_50"
