"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0051303","GO:0051303","GO:0051303",NA,NA,"3/126","12/5969",11.843253968254,0.0572377931737956,0.0572377931737956,3,3,"LOC126266746; LOC126335501; LOC126347975","Incenp; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0071173","spindle assembly checkpoint signaling","spindle assembly checkpoint signaling","BP",NA,"3/126","12/5969",11.843253968254,0.0572377931737956,0.0572377931737956,3,3,"LOC126272178; LOC126272470; LOC126284276","mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0071174","mitotic spindle checkpoint signaling","mitotic spindle checkpoint signaling","BP",NA,"3/126","12/5969",11.843253968254,0.0572377931737956,0.0572377931737956,3,3,"LOC126272178; LOC126272470; LOC126284276","mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0071897","DNA biosynthetic process","DNA biosynthetic process","BP",NA,"5/126","41/5969",5.77719705768486,0.0572377931737956,0.0572377931737956,5,5,"LOC126267081; LOC126335359; LOC126335481; LOC126355755; LOC126359832","Pole2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:2000816","negative regulation of mitotic sister chromatid separation","negative regulation of mitotic sister chromatid separation","BP",NA,"3/126","12/5969",11.843253968254,0.0572377931737956,0.0572377931737956,3,3,"LOC126272178; LOC126272470; LOC126284276","mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0016772","transferase activity, transferring phosphorus-containing groups","transferase activity, transferring phosphorus-containing groups","MF",NA,"15/126","308/5969",2.30712739641311,0.063148017627586,0.063148017627586,15,15,"LOC126267081; LOC126267952; LOC126272178; LOC126272470; LOC126278249; LOC126279052; LOC126284310; LOC126297585; LOC126298865; LOC126299171; LOC126334768; LOC126335359; LOC126335481; LOC126335501; LOC126336316","Adk3; Argk; aurB; Pka-C1; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:1901605","alpha-amino acid metabolic process","alpha-amino acid metabolic process","BP",NA,"6/126","63/5969",4.51171579743008,0.0635804258078427,0.0635804258078427,6,6,"LOC126267535; LOC126293368; LOC126293404; LOC126335256; LOC126336714; LOC126352958","Oat; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0000915","actomyosin contractile ring assembly","actomyosin contractile ring assembly","BP",NA,"3/126","13/5969",10.9322344322344,0.0674902861854581,0.0674902861854581,3,3,"LOC126278346; LOC126278524; LOC126335501","IAP5; polo; scra"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0005657","replication fork","replication fork","CC",NA,"4/126","27/5969",7.01822457378013,0.0674902861854581,0.0674902861854581,4,4,"LOC126285335; LOC126320492; LOC126335359; LOC126335481","Mcm10; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0005777","peroxisome","peroxisome","CC",NA,"7/126","87/5969",3.81162196679438,0.0674902861854581,0.0674902861854581,7,7,"LOC126267953; LOC126272511; LOC126281861; LOC126335505; LOC126336244; LOC126347783; LOC126347864","Idh; unannotated; Uro"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0042579","microbody","microbody","CC",NA,"7/126","87/5969",3.81162196679438,0.0674902861854581,0.0674902861854581,7,7,"LOC126267953; LOC126272511; LOC126281861; LOC126335505; LOC126336244; LOC126347783; LOC126347864","Idh; unannotated; Uro"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0046949","fatty-acyl-CoA biosynthetic process","fatty-acyl-CoA biosynthetic process","BP",NA,"3/126","13/5969",10.9322344322344,0.0674902861854581,0.0674902861854581,3,3,"LOC126281861; LOC126347783; LOC126347864","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","negative regulation of metaphase/anaphase transition of cell cycle","BP",NA,"3/126","13/5969",10.9322344322344,0.0674902861854581,0.0674902861854581,3,3,"LOC126272178; LOC126272470; LOC126284276","mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:1902850","microtubule cytoskeleton organization involved in mitosis","microtubule cytoskeleton organization involved in mitosis","BP",NA,"6/126","64/5969",4.44122023809524,0.0674902861854581,0.0674902861854581,6,6,"LOC126266746; LOC126267242; LOC126278346; LOC126334614; LOC126334768; LOC126355755","aurB; IAP5; kinesin-4B; kinesin-A; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:1905819","negative regulation of chromosome separation","negative regulation of chromosome separation","BP",NA,"3/126","13/5969",10.9322344322344,0.0674902861854581,0.0674902861854581,3,3,"LOC126272178; LOC126272470; LOC126284276","mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0099513","polymeric cytoskeletal fiber","polymeric cytoskeletal fiber","CC",NA,"5/126","46/5969",5.14924085576259,0.0778445488400246,0.0778445488400246,5,5,"LOC126266746; LOC126284276; LOC126334614; LOC126334768; LOC126335501","aurB; kinesin-A; mad2; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0051188","GO:0051188","GO:0051188",NA,NA,"6/126","67/5969",4.24235963041933,0.079551160874924,0.079551160874924,6,6,"LOC126267222; LOC126281861; LOC126334891; LOC126336316; LOC126347783; LOC126347864","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0000226","microtubule cytoskeleton organization","microtubule cytoskeleton organization","BP",NA,"12/126","226/5969",2.51538137378845,0.0798944710397862,0.0798944710397862,12,12,"LOC126266746; LOC126267242; LOC126273149; LOC126278346; LOC126284310; LOC126292199; LOC126297585; LOC126334614; LOC126334768; LOC126335501; LOC126347975; LOC126355755","aurB; IAP5; Incenp; kinesin-4B; kinesin-A; osk; Pka-C1; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0000912","assembly of actomyosin apparatus involved in cytokinesis","assembly of actomyosin apparatus involved in cytokinesis","BP",NA,"3/126","14/5969",10.1513605442177,0.0798944710397862,0.0798944710397862,3,3,"LOC126278346; LOC126278524; LOC126335501","IAP5; polo; scra"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0004467","long-chain fatty acid-CoA ligase activity","long-chain fatty acid-CoA ligase activity","MF",NA,"3/126","14/5969",10.1513605442177,0.0798944710397862,0.0798944710397862,3,3,"LOC126281861; LOC126347783; LOC126347864","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0007338","single fertilization","single fertilization","BP",NA,"3/126","15/5969",9.47460317460317,0.0935426900578775,0.0935426900578775,3,3,"LOC126267242; LOC126335501; LOC126349792","kinesin-4B; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0016405","CoA-ligase activity","CoA-ligase activity","MF",NA,"3/126","15/5969",9.47460317460317,0.0935426900578775,0.0935426900578775,3,3,"LOC126281861; LOC126347783; LOC126347864","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0033045","regulation of sister chromatid segregation","regulation of sister chromatid segregation","BP",NA,"4/126","30/5969",6.31640211640212,0.0935426900578775,0.0935426900578775,4,4,"LOC126272178; LOC126272470; LOC126284276; LOC126334614","kinesin-A; mad2; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0035384","GO:0035384","GO:0035384",NA,NA,"3/126","15/5969",9.47460317460317,0.0935426900578775,0.0935426900578775,3,3,"LOC126281861; LOC126347783; LOC126347864","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0050000","chromosome localization","chromosome localization","BP",NA,"3/126","15/5969",9.47460317460317,0.0935426900578775,0.0935426900578775,3,3,"LOC126266746; LOC126335501; LOC126347975","Incenp; polo; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0071616","acyl-CoA biosynthetic process","acyl-CoA biosynthetic process","BP",NA,"3/126","15/5969",9.47460317460317,0.0935426900578775,0.0935426900578775,3,3,"LOC126281861; LOC126347783; LOC126347864","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0000281","mitotic cytokinesis","mitotic cytokinesis","BP",NA,"5/126","49/5969",4.83398121153223,0.0937381712272346,0.0937381712272346,5,5,"LOC126278346; LOC126278524; LOC126334768; LOC126342297; LOC126347975","aurB; IAP5; Incenp; scra; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Downregulated","Diet 83","infection_diet83_down","GO:0005875","microtubule associated complex","microtubule associated complex","CC",NA,"7/126","94/5969",3.52777777777778,0.0937381712272346,0.0937381712272346,7,7,"LOC126266746; LOC126267242; LOC126273149; LOC126278346; LOC126334614; LOC126334768; LOC126347975","aurB; IAP5; Incenp; kinesin-4B; kinesin-A; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83","infection_diet83_up","GO:0042834","peptidoglycan binding","peptidoglycan binding","MF",NA,"10/190","12/5969",26.1798245614035,1.74993359131168e-10,1.74993359131168e-10,10,10,"LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126285462; LOC126365918","PGRPLA; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83","infection_diet83_up","GO:0000270","peptidoglycan metabolic process","peptidoglycan metabolic process","BP",NA,"9/190","10/5969",28.2742105263158,2.99276749790361e-10,2.99276749790361e-10,9,9,"LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126285462; LOC126365918","PGRPLA; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83","infection_diet83_up","GO:0009253","peptidoglycan catabolic process","peptidoglycan catabolic process","BP",NA,"9/190","10/5969",28.2742105263158,2.99276749790361e-10,2.99276749790361e-10,9,9,"LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126285462; LOC126365918","PGRPLA; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83","infection_diet83_up","GO:0006027","glycosaminoglycan catabolic process","glycosaminoglycan catabolic process","BP",NA,"9/190","11/5969",25.7038277511962,1.13144719431015e-09,1.13144719431015e-09,9,9,"LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126285462; LOC126365918","PGRPLA; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83","infection_diet83_up","GO:0030203","glycosaminoglycan metabolic process","glycosaminoglycan metabolic process","BP",NA,"13/190","30/5969",13.6135087719298,1.13144719431015e-09,1.13144719431015e-09,13,13,"LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126281994; LOC126284041; LOC126285462; LOC126335001; LOC126335966; LOC126365918","GlcAT-P; PGRPLA; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83","infection_diet83_up","GO:0009617","response to bacterium","response to bacterium","BP",NA,"20/190","91/5969",6.90456911509543,2.11260251870581e-09,2.11260251870581e-09,20,20,"LOC126267038; LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126267876; LOC126268068; LOC126271975; LOC126272361; LOC126273010; LOC126278673; LOC126282030; LOC126285462; LOC126293178; LOC126293181; LOC126335036; LOC126365918","CSP6; LYSC6; PGRPLA; Rel; SamDC; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83","infection_diet83_up","GO:0005539","glycosaminoglycan binding","glycosaminoglycan binding","MF",NA,"11/190","24/5969",14.3989035087719,2.10043950787276e-08,2.10043950787276e-08,11,11,"LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126281165; LOC126285462; LOC126365918","PGRPLA; Pvf1; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83","infection_diet83_up","GO:0006022","aminoglycan metabolic process","aminoglycan metabolic process","BP",NA,"13/190","48/5969",8.50844298245614,6.88378112279667e-07,6.88378112279667e-07,13,13,"LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126281994; LOC126284041; LOC126285462; LOC126335001; LOC126335966; LOC126365918","GlcAT-P; PGRPLA; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83","infection_diet83_up","GO:0004866","endopeptidase inhibitor activity","endopeptidase inhibitor activity","MF",NA,"7/190","10/5969",21.9910526315789,9.07732625878566e-07,9.07732625878567e-07,7,7,"LOC126281178; LOC126282269; LOC126335544; LOC126335545; LOC126335546; LOC126335547; LOC126354914","unannotated"
